ident,name,point_type,region,lat,lon,provider,effective_date,source_url,source_page
HARGA,HARGA,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,9.5225000000,44.0916666667,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
IMRAR,IMRAR,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,2.9316666667,44.9027777778,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
IMVEB,IMVEB,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,11.4438888889,44.6313888889,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
IMTIS,IMTIS,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,11.4183333333,50.4827777778,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
ITLOX,ITLOX,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,-1.1719444444,45.0261111111,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
ITMAR,ITMAR,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,-2.0025000000,42.5844444444,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
KESOM,KESOM,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,0.1300000000,41.0016666667,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
KUSUB,KUSUB,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,6.6872222222,46.6672222222,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
LUBAR,LUBAR,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,10.5500000000,43.6000000000,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
LOXIN,LOXIN,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,9.8202777778,58.8800000000,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
MAV,MAV,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,3.9400000000,41.8641666667,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
MERMI,MERMI,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,10.8016666667,46.3300000000,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
MOGDU,MOGDU,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,2.0066666667,45.2933333333,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
MURAL,MURAL,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,8.7638888889,44.7558333333,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
MUSBI,MUSBI,SIGNIFICANT_POINT,SOMALIA / MOGADISHU FIR,8.2166666667,46.3333333333,SCAA SOMALIA,2025-11-27,https://aip.scaa.gov.so/eAIP/HC-ENR-4.4-en-GB.html,
