ident,name,point_type,region,lat,lon,provider,effective_date,source_url,source_page
ALOTI,ALOTI,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,57.9075027778,3.6084083333,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
ALUTA,ALUTA,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,49.0051805556,-7.4981194444,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
AMCON,AMCON,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,55.5753166667,-6.6437388889,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
AMDUT,AMDUT,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,50.6744166667,0.7962166667,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
AMFEP,AMFEP,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,52.5139888889,2.3143888889,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
AMFUL,AMFUL,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,51.4790000000,-3.6226000000,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
AMLAD,AMLAD,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,56.2645472222,-10.0000000000,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
AMLET,AMLET,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,53.2684777778,-1.8382194444,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
AMMAN,AMMAN,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,51.8405416667,-3.9983333333,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
AMPIT,AMPIT,SIGNIFICANT_POINT,UNITED KINGDOM / EGTT-EGPX FIR,53.1942805556,-3.1923861111,NATS UK,2026-06-11,https://www.aurora.nats.co.uk/htmlAIP/Publications/2026-06-11-AIRAC/html/eAIP/EG-ENR-4.4-en-GB.html,
