ident,name,point_type,region,lat,lon,provider,effective_date,source_url,source_page
GABKI,GABKI,SIGNIFICANT_POINT,MAURITIUS FIR,-20.0100000000,57.6011111111,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
GENOV,GENOV,SIGNIFICANT_POINT,MAURITIUS FIR,-20.5150000000,57.4750000000,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
GEPUG,GEPUG,SIGNIFICANT_POINT,MAURITIUS FIR,-15.0177972222,56.8245833333,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
GERUS,GERUS,SIGNIFICANT_POINT,MAURITIUS FIR,-20.3300000000,57.4750000000,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
GESOD,GESOD,SIGNIFICANT_POINT,MAURITIUS FIR,-10.0000000000,61.6473833333,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
GEVEV,GEVEV,SIGNIFICANT_POINT,MAURITIUS FIR,-20.5333333333,57.9000000000,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
GEXAB,GEXAB,SIGNIFICANT_POINT,MAURITIUS FIR,-10.9827972222,65.5689638889,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
GEXIN,GEXIN,SIGNIFICANT_POINT,MAURITIUS FIR,-9.7214027778,73.0602944444,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
GUDUG,GUDUG,SIGNIFICANT_POINT,MAURITIUS FIR,-7.0766666667,75.0000000000,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
GUGON,GUGON,SIGNIFICANT_POINT,MAURITIUS FIR,-32.5033333333,75.0000000000,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
IBKAN,IBKAN,SIGNIFICANT_POINT,MAURITIUS FIR,-15.5924750000,65.0000000000,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
IBKEM,IBKEM,SIGNIFICANT_POINT,MAURITIUS FIR,-10.0000000000,61.1060750000,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
IBLOG,IBLOG,SIGNIFICANT_POINT,MAURITIUS FIR,-15.0000000000,61.4421861111,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
IBMAT,IBMAT,SIGNIFICANT_POINT,MAURITIUS FIR,-28.3183333333,57.0000000000,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
IBNAV,IBNAV,SIGNIFICANT_POINT,MAURITIUS FIR,-10.4230916667,66.7167694444,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
IBSEB,IBSEB,SIGNIFICANT_POINT,MAURITIUS FIR,-18.6599250000,73.0604444444,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
IBSIS,IBSIS,SIGNIFICANT_POINT,MAURITIUS FIR,-20.7733333333,56.9566666667,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
IBSON,IBSON,SIGNIFICANT_POINT,MAURITIUS FIR,-15.2359000000,56.3226916667,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
IBSUR,IBSUR,SIGNIFICANT_POINT,MAURITIUS FIR,-10.0334222222,70.4499277778,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
IMDOS,IMDOS,SIGNIFICANT_POINT,MAURITIUS FIR,-24.0690861111,72.6668888889,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
IMKOV,IMKOV,SIGNIFICANT_POINT,MAURITIUS FIR,-20.1990888889,57.2779972222,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
IMPAN,IMPAN,SIGNIFICANT_POINT,MAURITIUS FIR,-20.1966527778,60.2875083333,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
IMPUD,IMPUD,SIGNIFICANT_POINT,MAURITIUS FIR,-19.7327416667,58.4036555556,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
IMRUL,IMRUL,SIGNIFICANT_POINT,MAURITIUS FIR,-20.9534055556,60.2571944444,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
IMSEV,IMSEV,SIGNIFICANT_POINT,MAURITIUS FIR,-19.9016138889,65.0000000000,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
IXADU,IXADU,SIGNIFICANT_POINT,MAURITIUS FIR,-22.6140250000,65.0000000000,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
KADEM,KADEM,SIGNIFICANT_POINT,MAURITIUS FIR,-17.8150000000,75.0000000000,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
KALBI,KALBI,SIGNIFICANT_POINT,MAURITIUS FIR,-8.8716666667,75.0000000000,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
KARAT,KARAT,SIGNIFICANT_POINT,MAURITIUS FIR,-17.4719444444,55.5663888889,DCAM MAURITIUS,2025-05-15,https://civil-aviation.govmu.org/eAIP/eAIPMauritius/final/2025-05-15-Non-AIRAC/html/eAIP/ENR-4.4-en-GB.html,
