ident,name,point_type,region,lat,lon,provider,effective_date,source_url,source_page
LAPSA,LAPSA,SIGNIFICANT_POINT,LATVIA / EVRR FIR,57.3369444444,22.6369444444,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
LASMA,LASMA,SIGNIFICANT_POINT,LATVIA / EVRR FIR,56.4352777778,20.2152777778,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
LATEG,LATEG,SIGNIFICANT_POINT,LATVIA / EVRR FIR,57.7741666667,22.1044444444,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
LATLA,LATLA,SIGNIFICANT_POINT,LATVIA / EVRR FIR,57.3802777778,27.6858333333,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
LAUGA,LAUGA,SIGNIFICANT_POINT,LATVIA / EVRR FIR,55.9586111111,26.0330555556,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
LELDA,LELDA,SIGNIFICANT_POINT,LATVIA / EVRR FIR,57.4375000000,22.7758333333,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
LISGO,LISGO,SIGNIFICANT_POINT,LATVIA / EVRR FIR,56.1388888889,25.5713888889,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
LITPA,LITPA,SIGNIFICANT_POINT,LATVIA / EVRR FIR,56.3747222222,21.9441666667,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
LOGNA,LOGNA,SIGNIFICANT_POINT,LATVIA / EVRR FIR,57.8430555556,21.6602777778,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
LUKED,LUKED,SIGNIFICANT_POINT,LATVIA / EVRR FIR,56.5186111111,20.0930555556,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
LUNIT,LUNIT,SIGNIFICANT_POINT,LATVIA / EVRR FIR,56.1752777778,25.1586111111,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
LUSIM,LUSIM,SIGNIFICANT_POINT,LATVIA / EVRR FIR,57.6855555556,21.9830555556,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
LUTAL,LUTAL,SIGNIFICANT_POINT,LATVIA / EVRR FIR,57.8994444444,23.9147222222,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
MILTA,MILTA,SIGNIFICANT_POINT,LATVIA / EVRR FIR,57.6880555556,21.4552777778,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
MIRMA,MIRMA,SIGNIFICANT_POINT,LATVIA / EVRR FIR,56.4225000000,22.1619444444,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
NEKET,NEKET,SIGNIFICANT_POINT,LATVIA / EVRR FIR,58.3044444444,20.5786111111,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
NETNA,NETNA,SIGNIFICANT_POINT,LATVIA / EVRR FIR,57.8755555556,22.7894444444,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
NEVTO,NEVTO,SIGNIFICANT_POINT,LATVIA / EVRR FIR,57.7197222222,23.8552777778,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
NIGBA,NIGBA,SIGNIFICANT_POINT,LATVIA / EVRR FIR,56.0388888889,27.8213888889,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
OKLAD,OKLAD,SIGNIFICANT_POINT,LATVIA / EVRR FIR,56.9058333333,20.7430555556,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
OKNOD,OKNOD,SIGNIFICANT_POINT,LATVIA / EVRR FIR,55.7847222222,27.5663888889,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
OPOKA,OPOKA,SIGNIFICANT_POINT,LATVIA / EVRR FIR,56.7516666667,27.9016666667,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
ORVIX,ORVIX,SIGNIFICANT_POINT,LATVIA / EVRR FIR,56.9025000000,22.3791666667,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
PIMEX,PIMEX,SIGNIFICANT_POINT,LATVIA / EVRR FIR,58.2127777778,21.2144444444,LGS LATVIA,2026-05-14,https://ais.lgs.lv/eAIPfiles/2026_004_14-MAY-2026/data/2026-05-14/html/eAIP/EV-ENR-4.4-en-GB.html,
