ident,name,point_type,region,lat,lon,source,provider,effective_date,source_url,validation_status,source_page
EBTIR,EBTIR,SIGNIFICANT_POINT,ASECNA,3.7030555556,17.3169444444,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
EBULI,EBULI,SIGNIFICANT_POINT,ASECNA,2.0105555556,6.5833333333,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
EBVAP,EBVAP,SIGNIFICANT_POINT,ASECNA,15.5461500000,0.1732777778,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
ECHED,ECHED,SIGNIFICANT_POINT,ASECNA,27.6666666667,-10.6166666667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
EDAGO,EDAGO,SIGNIFICANT_POINT,ASECNA,19.5000000000,7.8175000000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
EDAMA,EDAMA,SIGNIFICANT_POINT,ASECNA,-22.1869444444,40.6272222222,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
EDARA,EDARA,SIGNIFICANT_POINT,ASECNA,15.9941666667,12.9777777778,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
EDBAP,EDBAP,SIGNIFICANT_POINT,ASECNA,-0.9877138889,12.3298888889,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
EDDER,EDDER,SIGNIFICANT_POINT,ASECNA,9.9476666667,1.1685555556,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
EDEBA,EDEBA,SIGNIFICANT_POINT,ASECNA,3.9327777778,10.1588888889,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
EDGAS,EDGAS,SIGNIFICANT_POINT,ASECNA,12.4742777778,-1.1042500000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
EDGIB,EDGIB,SIGNIFICANT_POINT,ASECNA,12.4591666667,-4.5266666667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
EDGUM,EDGUM,SIGNIFICANT_POINT,ASECNA,8.0000000000,16.1688888889,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
EDKAP,EDKAP,SIGNIFICANT_POINT,ASECNA,13.3808888889,0.8422583333,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
EDKUS,EDKUS,SIGNIFICANT_POINT,ASECNA,16.9705083333,7.7779305556,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
EDOTO,EDOTO,SIGNIFICANT_POINT,ASECNA,-1.9040527778,8.6141833333,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
EGABU,EGABU,SIGNIFICANT_POINT,ASECNA,17.1986111111,-14.5963888889,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
EGADU,EGADU,SIGNIFICANT_POINT,ASECNA,4.8605555556,-3.0000000000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
EGLIP,EGLIP,SIGNIFICANT_POINT,ASECNA,-19.7791666667,53.1216666667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
EGMAD,EGMAD,SIGNIFICANT_POINT,ASECNA,-21.9333333333,40.0000000000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
EGTOB,EGTOB,SIGNIFICANT_POINT,ASECNA,-13.4041166667,48.1094694444,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
EKBOS,EKBOS,SIGNIFICANT_POINT,ASECNA,-25.1612583333,46.6006166667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
EKDOM,EKDOM,SIGNIFICANT_POINT,ASECNA,12.5800472222,3.4543833333,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
EMRIL,EMRIL,SIGNIFICANT_POINT,ASECNA,12.6317611111,-16.4825750000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
EMROD,EMROD,SIGNIFICANT_POINT,ASECNA,6.3912000000,1.3054388889,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
EMSAB,EMSAB,SIGNIFICANT_POINT,ASECNA,14.7361111111,-10.9980555556,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
EMSAT,EMSAT,SIGNIFICANT_POINT,ASECNA,1.3494444444,17.9400000000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
EMSUL,EMSUL,SIGNIFICANT_POINT,ASECNA,17.3036111111,14.5211111111,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
EMTAL,EMTAL,SIGNIFICANT_POINT,ASECNA,-4.7516666667,-3.0000000000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
EMTES,EMTES,SIGNIFICANT_POINT,ASECNA,2.6041666667,9.7825000000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
EMTIP,EMTIP,SIGNIFICANT_POINT,ASECNA,0.4883333333,12.6930555556,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
ENASA,ENASA,SIGNIFICANT_POINT,ASECNA,4.0000000000,-6.4408333333,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
ENBEG,ENBEG,SIGNIFICANT_POINT,ASECNA,15.3682027778,-12.1030222222,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
ENBOT,ENBOT,SIGNIFICANT_POINT,ASECNA,12.5000000000,-15.3820805556,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
ENBUT,ENBUT,SIGNIFICANT_POINT,ASECNA,13.2833333333,12.7161111111,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
ENDEL,ENDEL,SIGNIFICANT_POINT,ASECNA,-14.5422222222,42.8255555556,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
ENDEM,ENDEM,SIGNIFICANT_POINT,ASECNA,13.7633333333,-10.1716666667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
ENDOK,ENDOK,SIGNIFICANT_POINT,ASECNA,21.1250000000,11.5000000000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
ENERI,ENERI,SIGNIFICANT_POINT,ASECNA,10.2675250000,15.8949638889,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
ENGIS,ENGIS,SIGNIFICANT_POINT,ASECNA,-0.5644388889,10.3719472222,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
ENIBU,ENIBU,SIGNIFICANT_POINT,ASECNA,13.1977083333,-9.1230472222,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
ENIKU,ENIKU,SIGNIFICANT_POINT,ASECNA,-3.9622083333,11.2239750000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
ENINO,ENINO,SIGNIFICANT_POINT,ASECNA,13.0786111111,-10.4311111111,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
ENOLI,ENOLI,SIGNIFICANT_POINT,ASECNA,14.1919444444,12.4566666667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
ENOLU,ENOLU,SIGNIFICANT_POINT,ASECNA,13.1736111111,-6.7247222222,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
ENOXO,ENOXO,SIGNIFICANT_POINT,ASECNA,11.0000000000,-0.0217000000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
EPELA,EPELA,SIGNIFICANT_POINT,ASECNA,14.8219444444,2.2380555556,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
EPETI,EPETI,SIGNIFICANT_POINT,ASECNA,16.4908333333,-13.9355555556,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
EPETO,EPETO,SIGNIFICANT_POINT,ASECNA,9.0055666667,13.0838222222,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
EPODA,EPODA,SIGNIFICANT_POINT,ASECNA,-2.0767555556,11.1079750000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
EPONA,EPONA,SIGNIFICANT_POINT,ASECNA,5.9213888889,14.8375000000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
EPUBU,EPUBU,SIGNIFICANT_POINT,ASECNA,-0.5024722222,8.8398055556,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
EPUTA,EPUTA,SIGNIFICANT_POINT,ASECNA,9.8316666667,14.6952777778,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
ERALU,ERALU,SIGNIFICANT_POINT,ASECNA,9.3525000000,13.8552777778,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
ERAPI,ERAPI,SIGNIFICANT_POINT,ASECNA,12.4022777778,-1.3343611111,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
ERDIT,ERDIT,SIGNIFICANT_POINT,ASECNA,18.5000000000,2.3271500000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
ERDIV,ERDIV,SIGNIFICANT_POINT,ASECNA,10.7636944444,-4.4328888889,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
EREBO,EREBO,SIGNIFICANT_POINT,ASECNA,20.1166666667,6.6000000000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
EREGO,EREGO,SIGNIFICANT_POINT,ASECNA,0.0000000000,5.4402777778,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
EREKA,EREKA,SIGNIFICANT_POINT,ASECNA,5.9866666667,0.7841666667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
EREMO,EREMO,SIGNIFICANT_POINT,ASECNA,16.2500000000,-8.2072222222,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
ERENA,ERENA,SIGNIFICANT_POINT,ASECNA,19.9722222222,-16.6677777778,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
ERENI,ERENI,SIGNIFICANT_POINT,ASECNA,17.0264555556,8.2027472222,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
ERESA,ERESA,SIGNIFICANT_POINT,ASECNA,11.6392277778,19.7790305556,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
ERETU,ERETU,SIGNIFICANT_POINT,ASECNA,3.1283333333,-28.8000000000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
ERGIL,ERGIL,SIGNIFICANT_POINT,ASECNA,15.4515111111,0.6186777778,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
ERIDI,ERIDI,SIGNIFICANT_POINT,ASECNA,13.1933333333,-15.1302777778,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
ERKAS,ERKAS,SIGNIFICANT_POINT,ASECNA,5.2762222222,10.4033666667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
ERKEL,ERKEL,SIGNIFICANT_POINT,ASECNA,20.9666666667,7.7000000000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
ERKUT,ERKUT,SIGNIFICANT_POINT,ASECNA,2.9113888889,11.0147222222,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
ERLOM,ERLOM,SIGNIFICANT_POINT,ASECNA,9.4629722222,1.9126888889,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
ERMAS,ERMAS,SIGNIFICANT_POINT,ASECNA,17.0390055556,8.1897972222,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
ERMIT,ERMIT,SIGNIFICANT_POINT,ASECNA,8.3666666667,-8.2833333333,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
ERMUD,ERMUD,SIGNIFICANT_POINT,ASECNA,11.6664166667,-15.6244361111,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
ERMUN,ERMUN,SIGNIFICANT_POINT,ASECNA,-0.5830555556,8.5866944444,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
ERNEG,ERNEG,SIGNIFICANT_POINT,ASECNA,16.2500000000,3.4961111111,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
EROPA,EROPA,SIGNIFICANT_POINT,ASECNA,-22.4966666667,40.0000000000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
ERPOT,ERPOT,SIGNIFICANT_POINT,ASECNA,6.6725000000,17.5088888889,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,5
ERPUL,ERPUL,SIGNIFICANT_POINT,ASECNA,1.5577777778,12.3180555556,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,6
ERTOM,ERTOM,SIGNIFICANT_POINT,ASECNA,13.4308555556,18.1556638889,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,6
ERTOS,ERTOS,SIGNIFICANT_POINT,ASECNA,12.5014722222,-1.4128888889,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,6
ERTOX,ERTOX,SIGNIFICANT_POINT,ASECNA,2.6800000000,-18.5933333333,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,6
ETGUN,ETGUN,SIGNIFICANT_POINT,ASECNA,-27.0000000000,40.0000000000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,6
ETNOM,ETNOM,SIGNIFICANT_POINT,ASECNA,2.4875000000,10.7330555556,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,6
ETREV,ETREV,SIGNIFICANT_POINT,ASECNA,6.3362638889,10.0767944444,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,6
ETRIS,ETRIS,SIGNIFICANT_POINT,ASECNA,9.3666666667,12.9166666667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,6
ETROT,ETROT,SIGNIFICANT_POINT,ASECNA,13.3514416667,1.7640694444,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,6
ETRUL,ETRUL,SIGNIFICANT_POINT,ASECNA,15.8425000000,-0.9811111111,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,6
ETSAM,ETSAM,SIGNIFICANT_POINT,ASECNA,12.8327777778,18.7011111111,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,6
ETSOT,ETSOT,SIGNIFICANT_POINT,ASECNA,-0.5926444444,9.8962111111,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,6
ETUDO,ETUDO,SIGNIFICANT_POINT,ASECNA,-12.2220555556,49.0976916667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,6
EVERO,EVERO,SIGNIFICANT_POINT,ASECNA,-23.5614361111,43.6445583333,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,6
EVIBO,EVIBO,SIGNIFICANT_POINT,ASECNA,0.5811250000,17.0892472222,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,6
EXEPI,EXEPI,SIGNIFICANT_POINT,ASECNA,-15.1611500000,49.5154611111,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,6
GADKU,GADKU,SIGNIFICANT_POINT,ASECNA,-15.5845583333,50.0257638889,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,6
GADNO,GADNO,SIGNIFICANT_POINT,ASECNA,-17.2166666667,41.7000000000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,6
GADPI,GADPI,SIGNIFICANT_POINT,ASECNA,-23.5215583333,43.5446972222,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,6
GADUT,GADUT,SIGNIFICANT_POINT,ASECNA,9.2688722222,-5.7438166667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,6
GADUV,GADUV,SIGNIFICANT_POINT,ASECNA,7.1583333333,11.8283333333,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,6
GADUX,GADUX,SIGNIFICANT_POINT,ASECNA,-4.1338888889,15.3644444444,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,6
GAGAL,GAGAL,SIGNIFICANT_POINT,ASECNA,9.2390083333,13.1649277778,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,6
GAGAS,GAGAS,SIGNIFICANT_POINT,ASECNA,-2.0925527778,13.7516944444,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,6
GAGES,GAGES,SIGNIFICANT_POINT,ASECNA,8.9533166667,18.3401055556,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,6
GAGIK,GAGIK,SIGNIFICANT_POINT,ASECNA,7.1070750000,-5.2963361111,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,6
GAGIT,GAGIT,SIGNIFICANT_POINT,ASECNA,16.5415194444,-7.1125444444,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,6
GAKAS,GAKAS,SIGNIFICANT_POINT,ASECNA,6.4355555556,-27.0622222222,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,6
GAKDO,GAKDO,SIGNIFICANT_POINT,ASECNA,18.3709722222,-15.6204444444,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,6
GAKEN,GAKEN,SIGNIFICANT_POINT,ASECNA,10.9462944444,16.7883222222,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,6
GAKES,GAKES,SIGNIFICANT_POINT,ASECNA,9.5954694444,-7.3481972222,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,6
GAKON,GAKON,SIGNIFICANT_POINT,ASECNA,0.1476944444,9.1335555556,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,6
GAKSA,GAKSA,SIGNIFICANT_POINT,ASECNA,10.3575000000,-18.2430500000,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,6
GALBA,GALBA,SIGNIFICANT_POINT,ASECNA,-13.3675000000,44.4952777778,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,6
GALET,GALET,SIGNIFICANT_POINT,ASECNA,14.5375000000,1.3605555556,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,6
GALIV,GALIV,SIGNIFICANT_POINT,ASECNA,14.0141666667,-0.4266666667,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,6
GALMU,GALMU,SIGNIFICANT_POINT,ASECNA,11.7146166667,-15.7154944444,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,6
GALNI,GALNI,SIGNIFICANT_POINT,ASECNA,-1.9644444444,16.1277777778,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,6
GALOL,GALOL,SIGNIFICANT_POINT,ASECNA,14.3173750000,-4.1703888889,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,6
GALOR,GALOR,SIGNIFICANT_POINT,ASECNA,18.5231111111,-15.8631944444,AIP,ASECNA,2026-06-11,https://aim.asecna.aero/pdf/FR-_00ENR-4.4-01-fr-FR.pdf,AIP_EXTRACTED,6
