ident,name,point_type,region,lat,lon,provider,effective_date,source_url,source_page
ADDIE,ADDIE,ENROUTE_FIX,UNITED STATES / K4,35.9105555500,-93.4105555500,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADDMO,ADDMO,ENROUTE_FIX,UNITED STATES / K4,34.2330111100,-96.9322888800,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADDPO,ADDPO,ENROUTE_FIX,UNITED STATES / P,7.8861111100,132.0902777700,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADDVL,ADDVL,ENROUTE_FIX,UNITED STATES / K4,33.3717583300,-96.3612305500,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADEDY,ADEDY,ENROUTE_FIX,UNITED STATES / K3,43.0514055500,-99.2948194400,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADEER,ADEER,ENROUTE_FIX,UNITED STATES / K3,37.9709944400,-101.0736111100,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADEIN,ADEIN,ENROUTE_FIX,UNITED STATES / K7,36.2497472200,-82.7830305500,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADELL,ADELL,ENROUTE_FIX,UNITED STATES / K5,41.2497222200,-88.2500000000,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADEMS,ADEMS,ENROUTE_FIX,UNITED STATES / K4,32.4537500000,-96.7489583300,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADENO,ADENO,ENROUTE_FIX,UNITED STATES / K5,45.0306444400,-85.2204250000,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADEOS,ADEOS,ENROUTE_FIX,UNITED STATES / K4,36.8802166600,-102.1520055500,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADEPT,ADEPT,ENROUTE_FIX,UNITED STATES / K7,34.7069444400,-80.1558333300,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADEXE,ADEXE,ENROUTE_FIX,UNITED STATES / K1,43.5046638800,-116.4482555500,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADIBE,ADIBE,ENROUTE_FIX,UNITED STATES / K2,39.1030666600,-110.7306305500,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADILE,ADILE,ENROUTE_FIX,UNITED STATES / K6,44.4836194400,-69.0666000000,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADIME,ADIME,ENROUTE_FIX,UNITED STATES / K5,41.9563500000,-86.2143083300,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADISN,ADISN,ENROUTE_FIX,UNITED STATES / P,4.0238888800,-175.3525000000,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADLEN,ADLEN,ENROUTE_FIX,UNITED STATES / PA,64.7730416600,-169.7816638800,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADLOW,ADLOW,ENROUTE_FIX,UNITED STATES / K1,44.7575722200,-123.1993222200,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADLYN,ADLYN,ENROUTE_FIX,UNITED STATES / K7,30.5983250000,-82.3166972200,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADOBE,ADOBE,ENROUTE_FIX,UNITED STATES / K4,34.6649000000,-99.5657000000,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADOJA,ADOJA,ENROUTE_FIX,UNITED STATES / K1,45.9712250000,-121.3602777700,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADOMS,ADOMS,ENROUTE_FIX,UNITED STATES / K7,32.7156777700,-80.5100750000,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADOOR,ADOOR,ENROUTE_FIX,UNITED STATES / K7,29.4000750000,-78.5556944400,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADOPE,ADOPE,ENROUTE_FIX,UNITED STATES / P,28.5138888800,-148.8250000000,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADOWA,ADOWA,ENROUTE_FIX,UNITED STATES / P,13.7072222200,-165.8263888800,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADOWN,ADOWN,ENROUTE_FIX,UNITED STATES / K7,35.4380944400,-81.6821861100,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADOZO,ADOZO,ENROUTE_FIX,UNITED STATES / K2,36.4057444400,-104.8993416600,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADREW,ADREW,ENROUTE_FIX,UNITED STATES / PA,69.1696750000,-141.0025361100,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADRIE,ADRIE,ENROUTE_FIX,UNITED STATES / K5,42.9582777700,-83.1138444400,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADRIW,ADRIW,ENROUTE_FIX,UNITED STATES / K3,37.7345055500,-89.6869027700,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADRRI,ADRRI,ENROUTE_FIX,UNITED STATES / K6,37.6860388800,-77.3243111100,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADRUM,ADRUM,ENROUTE_FIX,UNITED STATES / K3,40.9179694400,-98.6589194400,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADTIL,ADTIL,ENROUTE_FIX,UNITED STATES / P,34.9783333300,-134.7038888800,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADUBE,ADUBE,ENROUTE_FIX,UNITED STATES / K7,26.0124194400,-80.8518166600,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADUCI,ADUCI,ENROUTE_FIX,UNITED STATES / K,31.3581055500,-77.8224361100,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADUFO,ADUFO,ENROUTE_FIX,UNITED STATES / P,7.2438722200,157.7726611100,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADUKE,ADUKE,ENROUTE_FIX,UNITED STATES / K4,31.8824305500,-94.2164666600,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADUMM,ADUMM,ENROUTE_FIX,UNITED STATES / P,33.8666583300,-128.7845444400,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADVAY,ADVAY,ENROUTE_FIX,UNITED STATES / K5,39.9229805500,-86.5239000000,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADVIK,ADVIK,ENROUTE_FIX,UNITED STATES / CY,45.1344444400,-74.7758333300,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADWAT,ADWAT,ENROUTE_FIX,UNITED STATES / K2,39.0000000000,-118.5000000000,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADYMS,ADYMS,ENROUTE_FIX,UNITED STATES / K1,46.4261722200,-121.1589694400,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
ADZIN,ADZIN,ENROUTE_FIX,UNITED STATES / K7,33.1769416600,-86.3822777700,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
AEROS,AEROS,ENROUTE_FIX,UNITED STATES / K5,40.4924194400,-81.7244944400,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
AERRO,AERRO,ENROUTE_FIX,UNITED STATES / K2,34.3220472200,-117.0389472200,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
AFDUC,AFDUC,ENROUTE_FIX,UNITED STATES / K2,38.9239611100,-104.4646277700,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
AFMAG,AFMAG,ENROUTE_FIX,UNITED STATES / K1,41.6179944400,-104.7337833300,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
AFONE,AFONE,ENROUTE_FIX,UNITED STATES / P,25.3000000000,-132.1616666600,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
AFOOT,AFOOT,ENROUTE_FIX,UNITED STATES / K5,42.3317444400,-89.8754388800,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
AFOXY,AFOXY,ENROUTE_FIX,UNITED STATES / K2,34.6086833300,-120.1621305500,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
AFOYU,AFOYU,ENROUTE_FIX,UNITED STATES / K2,6.6571833300,158.5850527700,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
AFRIT,AFRIT,ENROUTE_FIX,UNITED STATES / K4,35.1858000000,-101.9145527700,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
AFRUH,AFRUH,ENROUTE_FIX,UNITED STATES / K4,31.4435555500,-94.7249722200,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
AFTEN,AFTEN,ENROUTE_FIX,UNITED STATES / K7,36.1559111100,-82.5337000000,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
AFWAF,AFWAF,ENROUTE_FIX,UNITED STATES / PA,59.8935805500,-151.4050888800,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
AFWOX,AFWOX,ENROUTE_FIX,UNITED STATES / K1,42.5174388800,-104.6099194400,FAA NASR,2026-06-11,https://nfdc.faa.gov/webContent/28DaySub/extra/11_Jun_2026_FIX_CSV.zip,
